date,station,time_window,NOX,CO,PM10,PM2.5,O3,NO,NO2,SO2,cluster,cluster_semantic,supervised_label
2023-01-27 01:00:00,NOROESTE2,night,12.1,1.46,24.0,15.48,28.25000683492133,2.8,9.5,2.5,C0,Mixto,Mixto
2023-01-27 02:00:00,NOROESTE2,night,10.6,1.44,38.0,10.4,28.0,2.6,8.2,2.5,C0,Mixto,Mixto
2023-01-27 03:00:00,NOROESTE2,night,10.0,1.42,30.0,15.8,28.0,2.5,7.6,2.5,C0,Mixto,Mixto
2023-01-27 04:00:00,NOROESTE2,night,10.4,1.45,32.0,19.52,26.0,2.5,8.0,2.5,C0,Mixto,Mixto
2023-01-27 05:00:00,NOROESTE2,night,14.3,1.45,34.0,21.51,23.0,2.9,11.5,2.4,C0,Mixto,Mixto
2023-01-27 20:00:00,NOROESTE2,night,56.3,1.92,82.0,34.96,4.0,13.5,43.0,2.6,C1,Tráfico alto,Tráfico alto
2023-01-27 21:00:00,NOROESTE2,night,62.7,1.99,83.0,34.24,4.0,21.1,41.9,2.7,C1,Tráfico alto,Tráfico alto
2023-01-27 22:00:00,NOROESTE2,night,75.8,2.01,87.0,37.94,3.0,33.2,42.9,2.8,C1,Tráfico alto,Tráfico alto
2023-01-27 23:00:00,NOROESTE2,night,82.7,2.17,95.0,42.28,3.0,40.8,42.1,2.9,C1,Tráfico alto,Tráfico alto
2023-01-30 00:00:00,NOROESTE2,night,32.2,1.7,29.0,13.93,12.0,7.0,25.2,2.7,C1,Tráfico alto,Tráfico alto
2023-01-30 01:00:00,NOROESTE2,night,36.9,1.83,38.0,16.66,8.0,7.9,29.2,2.7,C1,Tráfico alto,Tráfico alto
2023-01-30 02:00:00,NOROESTE2,night,32.9,1.89,45.0,17.59,7.0,6.3,26.7,2.4,C1,Tráfico alto,Tráfico alto
2023-01-30 03:00:00,NOROESTE2,night,27.0,1.83,45.0,14.96,10.0,5.0,22.0,2.3,C1,Tráfico alto,Tráfico alto
2023-01-30 04:00:00,NOROESTE2,night,20.3,1.88,47.0,13.21,12.0,3.8,16.5,2.3,C1,Tráfico alto,Tráfico alto
2023-01-30 05:00:00,NOROESTE2,night,45.5,1.78,36.0,16.19,5.0,20.3,25.3,2.3,C1,Tráfico alto,Tráfico alto
2023-01-30 20:00:00,NOROESTE2,night,23.6,1.6,51.0,17.29,12.0,6.1,17.5,2.1,C1,Tráfico alto,Mixto
2023-01-30 21:00:00,NOROESTE2,night,30.3,1.68,49.0,12.42,4.0,11.3,19.0,2.1,C1,Tráfico alto,Tráfico alto
2023-01-30 22:00:00,NOROESTE2,night,23.4,1.67,45.0,10.0,4.0,7.9,15.5,2.1,C1,Tráfico alto,Mixto
2023-01-30 23:00:00,NOROESTE2,night,20.6,1.6,42.0,9.68,5.0,6.1,14.6,1.9,C1,Tráfico alto,Mixto
2023-01-31 00:00:00,NOROESTE2,night,18.1,1.62,32.0,10.25,5.0,5.1,13.1,1.8,C1,Tráfico alto,Mixto
2023-01-31 01:00:00,NOROESTE2,night,19.7,1.57,33.0,11.01,3.0,6.7,13.0,1.9,C1,Tráfico alto,Mixto
2023-01-31 02:00:00,NOROESTE2,night,18.7,1.56,23.0,9.77,3.0,5.9,12.9,1.7,C1,Tráfico alto,Mixto
2023-01-31 03:00:00,NOROESTE2,night,17.3,1.58,13.0,9.86,3.0,6.0,11.4,1.8,C0,Mixto,Mixto
2023-01-31 04:00:00,NOROESTE2,night,12.3,1.51,12.0,6.89,4.0,3.7,8.7,1.7,C0,Mixto,Mixto
2023-01-31 05:00:00,NOROESTE2,night,16.3,1.51,8.0,5.71,3.0,6.8,9.6,1.7,C0,Mixto,Mixto
2023-01-31 20:00:00,NOROESTE2,night,17.5,1.68,12.0,7.9,6.0,7.5,10.1,1.6,C0,Mixto,Mixto
2023-01-31 21:00:00,NOROESTE2,night,17.9,1.67,10.0,8.41,5.0,7.0,10.9,1.6,C0,Mixto,Mixto
2023-01-31 22:00:00,NOROESTE2,night,20.5,1.62,7.0,7.523132555003468,5.0,8.6,11.9,1.6,C0,Mixto,Mixto
2023-01-31 23:00:00,NOROESTE2,night,17.2,1.63,10.0,6.4,7.0,7.2,10.0,1.624725142257197,C0,Mixto,Mixto
2023-02-01 00:00:00,NOROESTE2,night,18.38002007651937,1.59600001542856,8.199997114054998,6.5939979852976,5.199997114054997,6.480011434975757,11.9200083239054,1.650000665465093,C0,Mixto,Mixto
2023-02-01 01:00:00,NOROESTE2,night,20.9,1.58,7.0,6.368990097787236,4.0,7.2,13.7,1.7,C0,Mixto,Mixto
2023-02-01 02:00:00,NOROESTE2,night,15.7,1.56,7.0,6.374797106497419,4.0,3.6,12.2,1.6,C0,Mixto,Mixto
2023-02-01 03:00:00,NOROESTE2,night,13.8,1.55,12.0,5.36,5.0,3.0,10.9,1.6,C0,Mixto,Mixto
2023-02-01 04:00:00,NOROESTE2,night,14.7,1.53,8.0,6.81317379419266,5.0,3.1,11.7,1.625000016142371,C0,Mixto,Mixto
2023-02-01 05:00:00,NOROESTE2,night,24.0,1.51,10.0,8.111836150837124,4.0,10.8,13.4,1.674999479074188,C1,Tráfico alto,Mixto
2023-02-01 20:00:00,NOROESTE2,night,24.8,1.75,49.0,21.63,4.0,10.2,14.7,1.7,C1,Tráfico alto,Mixto
2023-02-01 21:00:00,NOROESTE2,night,25.0,1.69,41.0,17.66,4.0,10.1,14.9,1.7,C1,Tráfico alto,Mixto
2023-02-01 22:00:00,NOROESTE2,night,27.6,1.71,23.0,15.76,3.40591062684081,12.2,15.4,1.7,C1,Tráfico alto,Mixto
2023-02-01 23:00:00,NOROESTE2,night,31.5,1.73,13.0,16.63674910361068,3.0,16.0,15.6,1.8,C1,Tráfico alto,Tráfico alto
2023-02-02 00:00:00,NOROESTE2,night,27.7,1.68,22.0,17.82,3.0,12.3,15.4,1.7,C1,Tráfico alto,Mixto
2023-02-02 01:00:00,NOROESTE2,night,34.1,1.67,24.0,15.96,3.0,18.9,15.2,1.8,C1,Tráfico alto,Tráfico alto
2023-02-02 02:00:00,NOROESTE2,night,27.7,1.67,18.0,14.97,3.0,12.7,15.0,1.7,C1,Tráfico alto,Mixto
2023-02-02 03:00:00,NOROESTE2,night,21.2,1.64,16.0,17.37249182736634,3.0,6.7,14.5,1.6,C1,Tráfico alto,Mixto
2023-02-02 04:00:00,NOROESTE2,night,23.9,1.65,20.0,19.85170841187575,3.0,9.8,14.2,1.7,C1,Tráfico alto,Mixto
2023-02-02 05:00:00,NOROESTE2,night,30.0,1.61,33.0,23.59,3.357140116822872,16.3,13.8,1.8,C1,Tráfico alto,Tráfico alto
2023-02-02 20:00:00,NOROESTE2,night,20.0,1.73,40.0,11.08,12.0,5.1,14.9,1.8,C1,Tráfico alto,Mixto
2023-02-02 21:00:00,NOROESTE2,night,27.9,1.69,30.0,9.13,7.0,8.0,19.9,1.8,C1,Tráfico alto,Mixto
2023-02-02 22:00:00,NOROESTE2,night,48.8,1.76,27.0,10.17,5.0,27.4,21.5,1.9,C1,Tráfico alto,Tráfico alto
2023-02-02 23:00:00,NOROESTE2,night,58.0,1.81,35.0,13.78,4.0,37.2,20.8,1.9,C1,Tráfico alto,Tráfico alto
2023-02-03 00:00:00,NOROESTE2,night,85.1,1.99,43.0,19.6,4.0,65.1,20.2,2.1,C1,Tráfico alto,Tráfico alto
2023-02-03 01:00:00,NOROESTE2,night,55.1,2.09,55.0,17.2,3.0,39.5,15.8,1.9,C1,Tráfico alto,Tráfico alto
2023-02-03 02:00:00,NOROESTE2,night,38.0,2.04,49.0,15.19,3.0,23.6,14.5,1.8,C1,Tráfico alto,Tráfico alto
2023-02-03 03:00:00,NOROESTE2,night,36.1,1.95,37.0,17.89,4.0,22.3,13.9,1.8,C1,Tráfico alto,Tráfico alto
2023-02-03 04:00:00,NOROESTE2,night,26.1,1.9,32.0,15.57,4.0,12.7,13.4,1.8,C1,Tráfico alto,Tráfico alto
2023-02-03 05:00:00,NOROESTE2,night,36.3,1.88,30.0,18.27,4.0,20.8,15.5,1.8,C1,Tráfico alto,Tráfico alto
2023-02-03 20:00:00,NOROESTE2,night,21.7,1.68,36.0,12.99,26.0,4.3,17.4,1.8,C0,Mixto,Mixto
2023-02-03 21:00:00,NOROESTE2,night,20.6,1.68,55.0,12.76,24.0,4.3,16.4,1.8,C0,Mixto,Mixto
2023-02-03 22:00:00,NOROESTE2,night,18.6,1.67,41.0,11.24,26.0,4.1,14.6,2.1,C0,Mixto,Mixto
2023-02-03 23:00:00,NOROESTE2,night,18.4,1.65,31.0,14.43,24.0,3.7,14.8,2.3,C0,Mixto,Mixto
2023-02-06 00:00:00,NOROESTE2,night,121.1,2.59,62.0,30.93,6.0,75.8,45.5,2.6,C1,Tráfico alto,Tráfico alto
2023-02-06 01:00:00,NOROESTE2,night,44.3,2.77,89.0,22.88,10.0,11.0,33.4,2.1,C1,Tráfico alto,Tráfico alto
2023-02-06 02:00:00,NOROESTE2,night,39.3,2.44,52.0,20.33,8.0,7.9,31.5,2.0,C1,Tráfico alto,Tráfico alto
2023-02-06 03:00:00,NOROESTE2,night,31.3,2.28,50.0,27.67,9.0,5.1,26.2,2.0,C1,Tráfico alto,Tráfico alto
2023-02-06 04:00:00,NOROESTE2,night,28.3,2.16,53.0,34.14,10.0,4.8,23.5,1.9,C1,Tráfico alto,Tráfico alto
2023-02-06 05:00:00,NOROESTE2,night,27.0,2.08,57.0,28.36,11.0,5.4,21.6,1.9,C1,Tráfico alto,Tráfico alto
2023-02-06 20:00:00,NOROESTE2,night,28.3,1.96,55.0,18.7,20.0,4.4,23.9,2.9,C1,Tráfico alto,Tráfico alto
2023-02-06 21:00:00,NOROESTE2,night,34.3,2.0,50.0,21.16,14.0,6.5,27.9,2.6,C1,Tráfico alto,Tráfico alto
2023-02-06 22:00:00,NOROESTE2,night,42.7,2.07,64.0,23.62,11.0,11.8,31.0,2.5,C1,Tráfico alto,Tráfico alto
2023-02-06 23:00:00,NOROESTE2,night,51.3,2.16,76.0,22.93,7.0,16.5,34.9,2.4,C1,Tráfico alto,Tráfico alto
2023-02-07 00:00:00,NOROESTE2,night,30.7,2.15,57.0,22.29,14.0,7.4,23.4,2.2,C1,Tráfico alto,Tráfico alto
2023-02-07 01:00:00,NOROESTE2,night,18.4,2.01,61.0,15.06,19.0,3.5,15.0,2.1,C0,Mixto,Tráfico alto
2023-02-07 02:00:00,NOROESTE2,night,19.8,1.92,40.0,13.15,15.0,4.0,15.9,2.1,C0,Mixto,Tráfico alto
2023-02-07 03:00:00,NOROESTE2,night,22.2,1.86,36.0,14.7,11.0,5.0,17.2,2.1,C1,Tráfico alto,Tráfico alto
2023-02-07 04:00:00,NOROESTE2,night,20.7,1.84,36.0,18.55,9.0,5.0,15.7,1.9,C1,Tráfico alto,Tráfico alto
2023-02-07 05:00:00,NOROESTE2,night,31.7,1.84,39.0,23.98,7.0,12.6,19.1,1.9,C1,Tráfico alto,Tráfico alto
2023-02-07 20:00:00,NOROESTE2,night,20.5,1.85,69.0,15.0,18.0,4.7,15.8,2.9,C1,Tráfico alto,Tráfico alto
2023-02-07 21:00:00,NOROESTE2,night,16.6,1.81,52.0,13.1,20.0,3.9,12.8,2.5,C0,Mixto,Tráfico alto
2023-02-07 22:00:00,NOROESTE2,night,28.8,1.79,39.0,14.23,15.0,8.6,20.3,2.5,C1,Tráfico alto,Mixto
2023-02-07 23:00:00,NOROESTE2,night,27.5,1.83,34.0,14.46,16.0,9.5,18.2,2.3,C1,Tráfico alto,Tráfico alto
2023-02-08 00:00:00,NOROESTE2,night,11.7,1.77,34.0,13.37,23.0,3.3,8.5,2.1,C0,Mixto,Mixto
2023-02-08 01:00:00,NOROESTE2,night,12.5,1.68,39.0,12.69,21.0,3.0,9.6,2.1,C0,Mixto,Mixto
2023-02-08 02:00:00,NOROESTE2,night,11.2,1.64,30.0,12.75,21.0,2.9,8.4,2.0,C0,Mixto,Mixto
2023-02-08 03:00:00,NOROESTE2,night,10.6,1.6,26.0,12.82,21.0,2.8,7.9,2.0,C0,Mixto,Mixto
2023-02-08 04:00:00,NOROESTE2,night,12.7,1.61,23.0,13.05,18.0,3.3,9.5,1.9,C0,Mixto,Mixto
2023-02-08 05:00:00,NOROESTE2,night,13.6,1.59,26.0,12.77,21.0,3.1,10.6,1.9,C0,Mixto,Mixto
2023-02-08 20:00:00,NOROESTE2,night,48.9,1.79,57.0,14.59,11.0,18.3,30.7,2.1,C1,Tráfico alto,Tráfico alto
2023-02-08 21:00:00,NOROESTE2,night,72.0,2.0,71.0,17.66,4.0,34.2,38.0,2.1,C1,Tráfico alto,Tráfico alto
2023-02-08 22:00:00,NOROESTE2,night,44.3,2.09,79.0,16.89,6.0,10.5,34.0,1.9,C1,Tráfico alto,Tráfico alto
2023-02-08 23:00:00,NOROESTE2,night,58.0,2.08,70.0,18.25,4.0,21.2,36.9,2.0,C1,Tráfico alto,Tráfico alto
2023-02-09 00:00:00,NOROESTE2,night,66.3,2.11,74.0,18.51,4.0,28.7,37.8,2.0,C1,Tráfico alto,Tráfico alto
2023-02-09 01:00:00,NOROESTE2,night,53.3,2.08,69.0,17.12,4.0,17.0,36.5,1.9,C1,Tráfico alto,Tráfico alto
2023-02-09 02:00:00,NOROESTE2,night,39.1,2.0,64.0,17.95,5.0,8.1,31.1,1.9,C1,Tráfico alto,Tráfico alto
2023-02-09 03:00:00,NOROESTE2,night,31.9,1.94,65.0,20.86,6.0,4.8,27.2,1.9,C1,Tráfico alto,Tráfico alto
2023-02-09 04:00:00,NOROESTE2,night,28.5,1.91,66.0,20.29,8.0,4.0,24.5,1.9,C1,Tráfico alto,Tráfico alto
2023-02-09 05:00:00,NOROESTE2,night,26.5,1.85,63.0,20.33,10.0,4.2,22.4,2.0,C1,Tráfico alto,Tráfico alto
2023-02-09 20:00:00,NOROESTE2,night,29.8,1.82,55.0,12.52,20.0,5.2,24.6,3.5,C1,Tráfico alto,Tráfico alto
2023-02-09 21:00:00,NOROESTE2,night,24.2,1.85,59.0,9.6,23.0,4.1,20.1,3.7,C1,Tráfico alto,Tráfico alto
2023-02-09 22:00:00,NOROESTE2,night,29.3,1.83,46.0,11.03,19.0,5.2,24.2,2.7,C1,Tráfico alto,Tráfico alto
2023-02-09 23:00:00,NOROESTE2,night,30.1,1.88,48.0,10.59,16.0,4.2,26.0,2.4,C1,Tráfico alto,Tráfico alto
2023-02-10 00:00:00,NOROESTE2,night,36.9,1.96,40.0,12.81,12.0,7.1,29.9,2.7,C1,Tráfico alto,Tráfico alto
2023-02-10 01:00:00,NOROESTE2,night,36.9,1.92,57.0,13.31,10.0,6.7,30.3,2.8,C1,Tráfico alto,Tráfico alto
2023-02-10 02:00:00,NOROESTE2,night,37.6,1.9,58.0,13.89,8.0,6.1,31.5,2.7,C1,Tráfico alto,Tráfico alto
2023-02-10 03:00:00,NOROESTE2,night,41.3,1.94,61.0,16.37,7.0,10.3,31.1,2.6,C1,Tráfico alto,Tráfico alto
2023-02-10 04:00:00,NOROESTE2,night,28.4,1.97,67.0,24.42,9.0,4.9,23.6,2.3,C1,Tráfico alto,Tráfico alto
2023-02-10 05:00:00,NOROESTE2,night,39.0,1.91,63.0,18.97,8.0,11.0,28.0,2.0,C1,Tráfico alto,Tráfico alto
2023-02-10 20:00:00,NOROESTE2,night,24.2,1.8,54.0,10.15,18.0,4.7,19.5,2.0,C1,Tráfico alto,Mixto
2023-02-10 21:00:00,NOROESTE2,night,27.9,1.85,45.0,11.05,16.0,5.5,22.4,2.0,C1,Tráfico alto,Tráfico alto
2023-02-10 22:00:00,NOROESTE2,night,28.2,1.87,44.0,13.85,18.0,6.4,21.8,2.2,C1,Tráfico alto,Tráfico alto
2023-02-10 23:00:00,NOROESTE2,night,26.6,1.83,46.0,10.45,20.0,8.0,18.6,2.1,C1,Tráfico alto,Tráfico alto
2023-02-13 00:00:00,NOROESTE2,night,32.4,2.11,46.0,18.76,14.0,4.2,28.4,4.6,C1,Tráfico alto,Tráfico alto
2023-02-13 01:00:00,NOROESTE2,night,33.6,2.09,52.0,24.1,11.0,4.4,29.3,3.2,C1,Tráfico alto,Tráfico alto
2023-02-13 02:00:00,NOROESTE2,night,27.0,2.08,62.0,20.69,14.0,4.1,23.0,2.6,C1,Tráfico alto,Tráfico alto
2023-02-13 03:00:00,NOROESTE2,night,26.5,2.08,54.0,20.15,10.0,3.5,23.1,2.4,C1,Tráfico alto,Tráfico alto
2023-02-13 04:00:00,NOROESTE2,night,25.6,2.09,48.0,27.04,9.0,3.7,21.9,2.4,C1,Tráfico alto,Tráfico alto
2023-02-13 05:00:00,NOROESTE2,night,32.4,2.06,52.0,19.51,10.0,9.7,22.8,2.5,C1,Tráfico alto,Tráfico alto
2023-02-13 20:00:00,NOROESTE2,night,21.1,1.98,64.0,14.05,28.0,4.4,16.8,3.3,C1,Tráfico alto,Tráfico alto
2023-02-13 21:00:00,NOROESTE2,night,24.0,1.99,53.0,16.78,25.0,4.1,20.0,3.2,C1,Tráfico alto,Tráfico alto
2023-02-13 22:00:00,NOROESTE2,night,48.1,2.05,42.0,20.84,15.0,17.3,30.9,3.0,C1,Tráfico alto,Tráfico alto
2023-02-13 23:00:00,NOROESTE2,night,47.6,2.2,67.0,20.08,9.0,13.4,34.3,3.2,C1,Tráfico alto,Tráfico alto
2023-02-14 00:00:00,NOROESTE2,night,37.1,2.19,62.0,15.09,11.0,8.5,28.7,2.8,C1,Tráfico alto,Tráfico alto
2023-02-14 01:00:00,NOROESTE2,night,24.7,2.08,63.0,12.61,14.0,3.7,21.0,2.7,C1,Tráfico alto,Tráfico alto
2023-02-14 02:00:00,NOROESTE2,night,29.6,1.97,44.0,13.02,9.0,5.8,23.9,2.4,C1,Tráfico alto,Tráfico alto
2023-02-14 03:00:00,NOROESTE2,night,26.5,1.94,43.0,13.91,8.0,4.4,22.1,2.4,C1,Tráfico alto,Tráfico alto
2023-02-14 04:00:00,NOROESTE2,night,26.2,1.92,40.0,16.3,5.0,5.1,21.1,2.2,C1,Tráfico alto,Tráfico alto
2023-02-14 05:00:00,NOROESTE2,night,46.4,1.93,40.0,20.33,4.0,23.8,22.7,2.3,C1,Tráfico alto,Tráfico alto
2023-02-14 20:00:00,NOROESTE2,night,22.5,1.92,86.0,13.04,25.0,3.8,18.8,7.9,C1,Tráfico alto,Tráfico alto
2023-02-14 21:00:00,NOROESTE2,night,23.3,1.94,71.0,12.41,21.0,4.2,19.1,4.6,C1,Tráfico alto,Tráfico alto
2023-02-14 22:00:00,NOROESTE2,night,28.1,1.97,54.0,14.86,18.0,5.0,23.2,4.0,C1,Tráfico alto,Tráfico alto
2023-02-14 23:00:00,NOROESTE2,night,30.7,2.06,54.0,18.14,15.0,4.7,26.2,3.7,C1,Tráfico alto,Tráfico alto
2023-02-15 00:00:00,NOROESTE2,night,48.1,2.13,62.0,20.65,7.0,13.7,34.4,3.4,C1,Tráfico alto,Tráfico alto
2023-02-15 01:00:00,NOROESTE2,night,51.0,2.2,65.0,18.42,7.0,15.9,35.2,4.0,C1,Tráfico alto,Tráfico alto
2023-02-15 02:00:00,NOROESTE2,night,37.1,2.24,75.0,17.61,10.0,6.5,30.7,4.3,C1,Tráfico alto,Tráfico alto
2023-02-15 03:00:00,NOROESTE2,night,41.9,2.22,66.0,18.49,7.0,11.2,30.9,3.7,C1,Tráfico alto,Tráfico alto
2023-02-15 04:00:00,NOROESTE2,night,36.3,2.25,59.0,17.51,8.0,7.4,29.1,3.4,C1,Tráfico alto,Tráfico alto
2023-02-15 05:00:00,NOROESTE2,night,55.7,2.22,61.0,19.11,7.0,23.6,32.3,2.8,C1,Tráfico alto,Tráfico alto
2023-02-15 20:00:00,NOROESTE2,night,193.3,2.49,71.0,29.76,8.0,120.0,73.5,5.3,C1,Tráfico alto,Tráfico alto
2023-02-15 21:00:00,NOROESTE2,night,202.5,3.6,157.0,33.16,6.0,133.6,69.0,4.5,C1,Tráfico alto,Tráfico alto
2023-02-15 22:00:00,NOROESTE2,night,297.5,4.31,148.0,46.13,4.0,229.5,70.6,4.9,C1,Tráfico alto,Tráfico alto
2023-02-15 23:00:00,NOROESTE2,night,127.8,4.51,197.0,54.39,5.0,73.8,54.1,4.2,C1,Tráfico alto,Tráfico alto
2023-02-16 00:00:00,NOROESTE2,night,61.2,3.82,153.0,35.16,10.0,21.3,40.1,3.2,C1,Tráfico alto,Tráfico alto
2023-02-16 01:00:00,NOROESTE2,night,41.2,3.2,94.0,38.4,13.0,7.8,33.5,3.3,C1,Tráfico alto,Tráfico alto
2023-02-16 02:00:00,NOROESTE2,night,36.4,2.87,83.0,58.81,12.0,5.1,31.4,4.5,C1,Tráfico alto,Tráfico alto
2023-02-16 03:00:00,NOROESTE2,night,28.8,2.61,98.0,90.61,16.0,3.5,25.3,3.6,C1,Tráfico alto,Tráfico alto
2023-02-16 04:00:00,NOROESTE2,night,39.0,2.57,116.0,93.4018615562911,9.0,4.2,34.9,3.6,C1,Tráfico alto,Tráfico alto
2023-02-16 05:00:00,NOROESTE2,night,42.9,2.53,125.0,113.49,7.0,7.4,35.6,3.6,C1,Tráfico alto,Tráfico alto
2023-02-16 20:00:00,NOROESTE2,night,17.5,1.96,75.0,9.6,29.0,3.6,14.0,3.2,C0,Mixto,Tráfico alto
2023-02-16 21:00:00,NOROESTE2,night,18.0,1.91,56.0,9.64,28.0,3.6,14.4,2.7,C0,Mixto,Tráfico alto
2023-02-16 22:00:00,NOROESTE2,night,19.5,1.95,45.0,13.06,27.0,3.7,15.9,2.8,C0,Mixto,Tráfico alto
2023-02-16 23:00:00,NOROESTE2,night,11.5,1.9,49.0,9.45,31.0,3.0,8.6,2.7,C0,Mixto,Tráfico alto
2023-02-17 00:00:00,NOROESTE2,night,8.0,1.88,52.0,7.97,33.0,2.8,5.3,2.5,C0,Mixto,Tráfico alto
2023-02-17 01:00:00,NOROESTE2,night,7.2,1.81,62.0,8.48,33.0,2.6,4.7,2.5,C0,Mixto,Tráfico alto
2023-02-17 02:00:00,NOROESTE2,night,6.7,1.79,43.0,9.32,33.0,2.5,4.3,2.8,C0,Mixto,Ozono fotoquímico
2023-02-17 03:00:00,NOROESTE2,night,6.2,1.78,36.0,6.74,32.0,2.4,3.9,2.8,C0,Mixto,Ozono fotoquímico
2023-02-17 04:00:00,NOROESTE2,night,6.1,1.75,28.0,5.51,32.0,2.3,3.9,2.8,C0,Mixto,Ozono fotoquímico
2023-02-17 05:00:00,NOROESTE2,night,7.1,1.74,37.0,4.89,30.0,2.4,4.8,2.8,C0,Mixto,Ozono fotoquímico
2023-02-17 20:00:00,NOROESTE2,night,16.3,1.88,42.0,7.83,31.0,3.8,12.5,4.1,C0,Mixto,Tráfico alto
2023-02-17 21:00:00,NOROESTE2,night,19.4,1.94,57.0,9.64,26.0,4.3,15.1,3.6,C0,Mixto,Tráfico alto
2023-02-17 22:00:00,NOROESTE2,night,19.6,1.98,54.0,9.1,26.0,5.0,14.7,5.4,C1,Tráfico alto,Tráfico alto
2023-02-17 23:00:00,NOROESTE2,night,15.3,1.95,49.0,6.9,28.0,3.7,11.7,4.8,C0,Mixto,Tráfico alto
2023-02-20 00:00:00,NOROESTE2,night,53.3,2.9,67.0,24.88,7.0,17.6,35.9,3.9,C1,Tráfico alto,Tráfico alto
2023-02-20 01:00:00,NOROESTE2,night,30.5,2.63,81.0,19.43,10.0,5.6,25.0,3.0,C1,Tráfico alto,Tráfico alto
2023-02-20 02:00:00,NOROESTE2,night,22.4,2.41,55.0,15.47,10.0,4.0,18.4,2.7,C1,Tráfico alto,Tráfico alto
2023-02-20 03:00:00,NOROESTE2,night,24.2,2.27,41.0,16.99,8.0,4.8,19.4,2.7,C1,Tráfico alto,Tráfico alto
2023-02-20 04:00:00,NOROESTE2,night,32.1,2.17,40.0,23.61,5.0,6.6,25.6,2.7,C1,Tráfico alto,Tráfico alto
2023-02-20 05:00:00,NOROESTE2,night,45.8,2.19,52.0,25.61,5.0,17.2,28.7,2.5,C1,Tráfico alto,Tráfico alto
2023-02-20 20:00:00,NOROESTE2,night,47.1,2.2,91.0,24.33,34.0,3.8,43.5,4.0,C1,Tráfico alto,Tráfico alto
2023-02-20 21:00:00,NOROESTE2,night,69.9,2.34,106.0,24.18,10.0,17.9,52.2,3.7,C1,Tráfico alto,Tráfico alto
2023-02-20 22:00:00,NOROESTE2,night,61.5,2.48,112.0,21.95,6.0,16.8,44.8,3.5,C1,Tráfico alto,Tráfico alto
2023-02-20 23:00:00,NOROESTE2,night,104.0,2.64,92.0,29.74,3.0,55.8,48.4,3.7,C1,Tráfico alto,Tráfico alto
2023-02-21 00:00:00,NOROESTE2,night,135.9,3.02,135.0,36.26,3.0,82.0,54.1,3.8,C1,Tráfico alto,Tráfico alto
2023-02-21 01:00:00,NOROESTE2,night,103.3,3.18,138.0,32.41,4.0,53.4,50.1,3.5,C1,Tráfico alto,Tráfico alto
2023-02-21 02:00:00,NOROESTE2,night,57.9,3.03,112.0,29.8,5.0,12.4,45.7,3.1,C1,Tráfico alto,Tráfico alto
2023-02-21 03:00:00,NOROESTE2,night,53.9,2.95,83.0,30.81,6.0,8.5,45.6,3.0,C1,Tráfico alto,Tráfico alto
2023-02-21 04:00:00,NOROESTE2,night,36.4,2.67,20.0,30.28199123219387,12.0,4.3,32.2,2.8,C1,Tráfico alto,Tráfico alto
2023-02-21 05:00:00,NOROESTE2,night,37.6,2.42,73.0,30.0,16.0,6.3,31.4,2.8,C1,Tráfico alto,Tráfico alto
2023-02-21 20:00:00,NOROESTE2,night,26.3,2.2,90.0,23.97,41.0,3.6,22.7,4.5,C1,Tráfico alto,Tráfico alto
2023-02-21 21:00:00,NOROESTE2,night,45.4,2.28,74.0,30.31,19.0,6.2,39.4,4.0,C1,Tráfico alto,Tráfico alto
2023-02-21 22:00:00,NOROESTE2,night,58.7,2.44,109.0,35.17,7.0,13.4,45.5,4.3,C1,Tráfico alto,Tráfico alto
2023-02-21 23:00:00,NOROESTE2,night,91.3,2.58,115.0,29.49,5.0,48.1,43.3,4.4,C1,Tráfico alto,Tráfico alto
2023-02-22 00:00:00,NOROESTE2,night,83.2,2.97,119.0,28.68,4.0,43.3,40.1,4.0,C1,Tráfico alto,Tráfico alto
2023-02-22 01:00:00,NOROESTE2,night,64.3,2.82,97.0,27.16,4.0,26.9,37.7,3.6,C1,Tráfico alto,Tráfico alto
2023-02-22 02:00:00,NOROESTE2,night,46.6,2.72,96.0,25.56,4.0,12.1,34.7,3.3,C1,Tráfico alto,Tráfico alto
2023-02-22 03:00:00,NOROESTE2,night,15.2,2.49,90.0,20.67,23.0,4.0,11.3,4.1,C1,Tráfico alto,Tráfico alto
2023-02-22 04:00:00,NOROESTE2,night,6.5,2.08,159.0,31.12,31.0,3.6,3.0,3.4,C0,Mixto,Tráfico alto
2023-02-22 05:00:00,NOROESTE2,night,7.8,1.89,461.0,35.25,30.0,4.4,3.5,2.7,C0,Mixto,Tráfico alto
2023-02-22 20:00:00,NOROESTE2,night,60.4,2.1,112.0,17.76584737261309,30.0,12.7,47.8,3.5,C1,Tráfico alto,Tráfico alto
2023-02-22 21:00:00,NOROESTE2,night,60.2,2.37,127.0,23.43189142238724,23.0,14.8,45.5,3.4,C1,Tráfico alto,Tráfico alto
2023-02-22 22:00:00,NOROESTE2,night,123.8,2.67,97.0,23.46659035060636,12.0,65.3,58.7,4.5,C1,Tráfico alto,Tráfico alto
2023-02-22 23:00:00,NOROESTE2,night,109.2,3.05,128.0,23.52307151444754,9.0,54.0,55.4,4.6,C1,Tráfico alto,Tráfico alto
2023-02-23 00:00:00,NOROESTE2,night,57.9,3.04,144.0,23.6336409519986,7.0,14.3,43.8,5.6,C1,Tráfico alto,Tráfico alto
